frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gold_code,timestamp_rounded,trial,phase,num_looks,condition
15738,0,525.091,0.02,0,0,0,0,0,0,0,0,0,104.7,89.7,1050.9,0.397,0.634,-0.026,NA,525.1,NA,NA,NA,NA
15739,0,525.125,0.28,0,0,0,0,0,0,0,0,0,103,84.7,1043.7,0.416,0.644,0.045,NA,525.1,NA,NA,NA,NA
15740,0,525.158,0.48,0,0,0,0,0,0,0,0,0,104.9,85.5,1072.4,0.375,0.627,0.116,NA,525.2,NA,NA,NA,NA
15741,0,525.191,0.88,1,-0.298609,0.015218,-0.954254,-0.435577,0.001769,-0.90015,-0.377,0.009,201.2,137.5,1690.3,-0.008,0.511,0.037,NA,525.2,NA,NA,NA,NA
15742,0,525.225,0.92,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.2,NA,NA,NA,NA
15743,0,525.258,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.3,NA,NA,NA,NA
15744,0,525.291,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.3,NA,NA,NA,NA
15745,0,525.325,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.3,NA,NA,NA,NA
15746,0,525.358,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.4,NA,NA,NA,NA
15747,0,525.392,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.4,NA,NA,NA,NA
15748,0,525.425,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.4,NA,NA,NA,NA
15749,0,525.458,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.5,NA,NA,NA,NA
15750,0,525.492,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.5,NA,NA,NA,NA
15751,0,525.525,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.5,NA,NA,NA,NA
15752,0,525.558,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.6,NA,NA,NA,NA
15753,0,525.592,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.6,NA,NA,NA,NA
15754,0,525.625,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.6,NA,NA,NA,NA
15755,0,525.658,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.7,NA,NA,NA,NA
15756,0,525.692,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.7,NA,NA,NA,NA
15757,0,525.725,0.85,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.7,NA,NA,NA,NA
15758,0,525.759,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.8,NA,NA,NA,NA
15759,0,525.792,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.8,NA,NA,NA,NA
15760,0,525.825,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.8,NA,NA,NA,NA
15761,0,525.859,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.9,NA,NA,NA,NA
15762,0,525.892,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.9,NA,NA,NA,NA
15763,0,525.925,0.88,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,525.9,NA,NA,NA,NA
15764,0,525.959,0.82,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,526,NA,NA,NA,NA
15765,0,525.992,0.75,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,526,NA,NA,NA,NA
15766,0,526.026,0.75,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,526,NA,NA,NA,NA
15767,0,526.059,0.75,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,526.1,NA,NA,NA,NA
15768,0,526.092,0.75,1,-0.369101,-0.017507000000000002,-0.929224,-0.495686,-0.027412,-0.868069,-0.448,-0.025,203.7,138,1697.8,-0.061,0.612,0.063,NA,526.1,NA,NA,NA,NA
15769,0,526.126,0.88,1,-0.246951,0.032522,-0.968482,-0.396234,0.028694,-0.917701,-0.329,0.032,175.5,131.4,1580.4,0.027,0.45,-0.038,NA,526.1,NA,NA,NA,NA
15770,0,526.159,0.88,1,-0.371923,-0.0171,-0.928106,-0.500267,-0.012087,-0.865787,-0.453,-0.016,177.4,134,1592.7,-0.056,0.627,-0.031,NA,526.2,NA,NA,NA,NA
15771,0,526.192,0.92,1,-0.402226,-0.046454,-0.914361,-0.522801,-0.038077,-0.851604,-0.483,-0.048,174.5,134,1581.1,-0.108,0.673,-0.018,NA,526.2,NA,NA,NA,NA
15772,0,526.226,0.92,1,-0.429004,-0.077909,-0.899936,-0.546022,-0.066254,-0.835147,-0.512,-0.083,168.5,132.9,1560.7,-0.169,0.711,0.016,NA,526.2,NA,NA,NA,NA
15773,0,526.259,0.92,1,-0.435044,-0.085641,-0.896327,-0.550692,-0.072873,-0.831521,-0.518,-0.091,165.2,132.6,1551.4,-0.184,0.722,0.023,NA,526.3,NA,NA,NA,NA
15774,0,526.292,0.92,1,-0.433943,-0.091691,-0.896263,-0.550564,-0.078517,-0.831093,-0.518,-0.098,163.2,132.5,1551.8,-0.195,0.72,0.029,no_look,526.3,NA,NA,NA,NA
15775,0,526.326,0.92,1,-0.437367,-0.098836,-0.893835,-0.551732,-0.085898,-0.829586,-0.521,-0.107,159.9,131.4,1539.8,-0.212,0.725,0.04,NA,526.3,NA,NA,NA,NA
15776,0,526.359,0.92,1,-0.437515,-0.102584,-0.89334,-0.551573,-0.089819,-0.829277,-0.521,-0.111,157.5,131.2,1537.7,-0.218,0.724,0.046,NA,526.4,NA,NA,NA,NA
15777,0,526.393,0.92,1,-0.435434,-0.104833,-0.894096,-0.549181,-0.092844,-0.83053,-0.519,-0.114,154.9,130.2,1528.9,-0.224,0.722,0.052,NA,526.4,NA,NA,NA,NA
15778,0,526.426,0.92,1,-0.438198,-0.101455,-0.893134,-0.55276,-0.089498,-0.82852,-0.522,-0.11,151.8,129.2,1518,-0.221,0.728,0.053,NA,526.4,NA,NA,NA,NA
15779,0,526.459,0.92,1,-0.437141,-0.105167,-0.893223,-0.551059,-0.092886,-0.82928,-0.521,-0.114,149.8,129.2,1517.7,-0.226,0.727,0.055,NA,526.5,NA,NA,NA,NA
15780,0,526.493,0.92,1,-0.437337,-0.112903,-0.892182,-0.550652,-0.101039,-0.828597,-0.521,-0.124,147.1,128.4,1512.2,-0.242,0.725,0.066,NA,526.5,NA,NA,NA,NA
15781,0,526.526,0.92,1,-0.436043,-0.108666,-0.893341,-0.550358,-0.096963,-0.829279,-0.52,-0.119,145.4,128.5,1511.3,-0.233,0.726,0.063,NA,526.5,NA,NA,NA,NA
15782,0,526.559,0.92,1,-0.447066,-0.112165,-0.887441,-0.559525,-0.100697,-0.822674,-0.532,-0.124,141.8,127.2,1500,-0.247,0.745,0.077,NA,526.6,NA,NA,NA,NA
15783,0,526.593,0.92,1,-0.456248,-0.114383,-0.882471,-0.567165,-0.103284,-0.817102,-0.542,-0.127,138.3,125.6,1486,-0.257,0.759,0.094,NA,526.6,NA,NA,NA,NA
15784,0,526.626,0.92,1,-0.459712,-0.116896,-0.880341,-0.570009,-0.106737,-0.814676,-0.546,-0.131,135.6,124.4,1477.2,-0.266,0.766,0.109,NA,526.6,NA,NA,NA,NA
15785,0,526.659,0.92,1,-0.4728,-0.120381,-0.872908,-0.578117,-0.11007,-0.808496,-0.559,-0.136,132.2,122.4,1455.9,-0.28,0.785,0.126,NA,526.7,NA,NA,NA,NA
15786,0,526.693,0.82,1,-0.494357,-0.138789,-0.858108,-0.596027,-0.124967,-0.79318,-0.584,-0.158,129.3,120.6,1436.7,-0.325,0.823,0.145,NA,526.7,NA,NA,NA,NA
15787,0,526.726,0.82,1,-0.500673,-0.155398,-0.851574,-0.600729,-0.141251,-0.786876,-0.592,-0.179,127.2,118.7,1420.8,-0.363,0.836,0.163,NA,526.7,NA,NA,NA,NA
15788,0,526.76,0.92,1,-0.469847,-0.166958,-0.866815,-0.579963,-0.151349,-0.80046,-0.562,-0.189,130.5,119.9,1443.2,-0.358,0.79,0.127,NA,526.8,NA,NA,NA,NA
15789,0,526.793,0.82,1,-0.482123,-0.159793,-0.861408,-0.58698,-0.142869,-0.796896,-0.573,-0.181,128,117.6,1416.6,-0.352,0.811,0.123,NA,526.8,NA,NA,NA,NA
15790,0,526.826,0.82,1,-0.49799,-0.157078,-0.852838,-0.598002,-0.141931,-0.788828,-0.589,-0.18,127,114.9,1406.1,-0.363,0.839,0.14,NA,526.8,NA,NA,NA,NA
15791,0,526.86,0.82,1,-0.488151,-0.164402,-0.857135,-0.59392,-0.149929,-0.79043,-0.581,-0.189,127.7,113.1,1403,-0.372,0.826,0.149,no_look,526.9,NA,NA,NA,NA
15792,0,526.893,0.82,1,-0.475104,-0.165329,-0.864258,-0.584483,-0.151386,-0.797159,-0.568,-0.188,130,112.7,1412.1,-0.365,0.804,0.147,NA,526.9,NA,NA,NA,NA
15793,0,526.926,0.82,1,-0.478945,-0.173711,-0.860486,-0.583711,-0.160748,-0.795891,-0.57,-0.199,127.2,110,1387.2,-0.39,0.804,0.172,NA,526.9,NA,NA,NA,NA
15794,0,526.96,0.88,1,-0.273107,-0.015742,-0.961855,-0.414821,-0.015488,-0.909771,-0.352,-0.017,149.1,118.4,1575.3,-0.044,0.493,-0.036,NA,527,NA,NA,NA,NA
15795,0,526.993,0.88,1,-0.327221,-0.072766,-0.942142,-0.46003,-0.071842,-0.884992,-0.407,-0.079,147.5,117.9,1563.3,-0.138,0.563,0.012,NA,527,NA,NA,NA,NA
15796,0,527.027,0.88,1,-0.336222,-0.096276,-0.936849,-0.467336,-0.095913,-0.878861,-0.417,-0.105,145.6,116.9,1552.4,-0.178,0.574,0.037,NA,527,NA,NA,NA,NA
15797,0,527.06,0.88,1,-0.333174,-0.108247,-0.936631,-0.464565,-0.108072,-0.87892,-0.414,-0.119,144.9,116.4,1554.5,-0.195,0.57,0.043,NA,527.1,NA,NA,NA,NA
15798,0,527.093,0.88,1,-0.337481,-0.108627,-0.935044,-0.46831,-0.108106,-0.876926,-0.418,-0.119,144.4,116,1555.3,-0.198,0.575,0.044,NA,527.1,NA,NA,NA,NA
15799,0,527.127,0.88,1,-0.336539,-0.10803,-0.935452,-0.468144,-0.107402,-0.877101,-0.418,-0.118,144.6,116.2,1558.7,-0.196,0.573,0.042,NA,527.1,NA,NA,NA,NA
15800,0,527.16,0.88,1,-0.339489,-0.108989,-0.934274,-0.468607,-0.108023,-0.876777,-0.42,-0.119,144,116.2,1557.8,-0.203,0.575,0.047,NA,527.2,NA,NA,NA,NA
15801,0,527.193,0.88,1,-0.340038,-0.117888,-0.932993,-0.465089,-0.115835,-0.877653,-0.418,-0.128,142.2,115.5,1536.6,-0.224,0.576,0.046,NA,527.2,NA,NA,NA,NA
15802,0,527.227,0.88,1,-0.34601,-0.125631,-0.929782,-0.469991,-0.122677,-0.874105,-0.425,-0.137,141.2,115.9,1528.2,-0.239,0.584,0.05,NA,527.2,NA,NA,NA,NA
15803,0,527.26,0.88,1,-0.351243,-0.132498,-0.926862,-0.474516,-0.127878,-0.870908,-0.431,-0.144,141.2,116.4,1526.4,-0.249,0.592,0.047,NA,527.3,NA,NA,NA,NA
15804,0,527.293,0.88,1,-0.350617,-0.134585,-0.926798,-0.475089,-0.128951,-0.870438,-0.431,-0.146,141.9,117.5,1528.8,-0.25,0.592,0.039,NA,527.3,NA,NA,NA,NA
15805,0,527.327,0.88,1,-0.34506,-0.122653,-0.930532,-0.471961,-0.116031,-0.873951,-0.425,-0.132,143.1,119.6,1537.5,-0.226,0.587,0.021,NA,527.3,NA,NA,NA,NA
15806,0,527.36,0.88,1,-0.347217,-0.109585,-0.93136,-0.475756,-0.100796,-0.873783,-0.428,-0.116,143.3,121.1,1538.2,-0.202,0.595,-0.001,NA,527.4,NA,NA,NA,NA
15807,0,527.394,0.88,1,-0.344443,-0.104092,-0.933019,-0.473664,-0.094214,-0.875652,-0.425,-0.109,144.6,123.1,1548.6,-0.19,0.591,-0.014,NA,527.4,NA,NA,NA,NA
15808,0,527.427,0.88,1,-0.345017,-0.107586,-0.93241,-0.473784,-0.095802,-0.875414,-0.425,-0.112,145.7,124.8,1558,-0.193,0.59,-0.024,NA,527.4,NA,NA,NA,NA
15809,0,527.46,0.88,1,-0.348179,-0.105275,-0.931498,-0.47799,-0.092412,-0.873491,-0.429,-0.109,146.9,126,1563,-0.187,0.595,-0.031,NA,527.5,NA,NA,NA,NA
15810,0,527.494,0.88,1,-0.349201,-0.111543,-0.930385,-0.477722,-0.097496,-0.873084,-0.43,-0.115,148,126.7,1566.4,-0.196,0.595,-0.033,NA,527.5,NA,NA,NA,NA
15811,0,527.527,0.88,1,-0.352819,-0.112768,-0.928871,-0.481373,-0.097737,-0.87105,-0.434,-0.116,149.4,127.8,1573.1,-0.198,0.599,-0.037,NA,527.5,NA,NA,NA,NA
15812,0,527.56,0.88,1,-0.357178,-0.109282,-0.927621,-0.485043,-0.093515,-0.869476,-0.438,-0.112,151.1,129.3,1581.2,-0.193,0.605,-0.043,NA,527.6,NA,NA,NA,NA
15813,0,527.594,0.88,1,-0.363694,-0.10465,-0.925622,-0.491164,-0.087959,-0.866615,-0.445,-0.107,152.7,130.8,1586.6,-0.186,0.615,-0.048,NA,527.6,NA,NA,NA,NA
15814,0,527.627,0.88,1,-0.367384,-0.098834,-0.924803,-0.494551,-0.081729,-0.865298,-0.449,-0.101,154.8,132.5,1593.2,-0.176,0.62,-0.054,NA,527.6,NA,NA,NA,NA
15815,0,527.66,0.88,1,-0.373897,-0.099908,-0.922074,-0.500796,-0.081712,-0.8617,-0.456,-0.101,156.5,133.5,1593.5,-0.177,0.629,-0.057,NA,527.7,NA,NA,NA,NA
15816,0,527.694,0.88,1,-0.374015,-0.094825,-0.922562,-0.500541,-0.076838,-0.862296,-0.456,-0.096,159.5,135.1,1601.2,-0.169,0.629,-0.059,NA,527.7,NA,NA,NA,NA
15817,0,527.727,0.88,1,-0.379634,-0.093214,-0.920429,-0.505865,-0.074903,-0.859354,-0.462,-0.094,162.3,136.3,1609,-0.166,0.637,-0.058,NA,527.7,NA,NA,NA,NA
15818,0,527.761,0.88,1,-0.381197,-0.093694,-0.919734,-0.507319,-0.075499,-0.858445,-0.463,-0.095,164.7,137.2,1609.8,-0.166,0.638,-0.056,NA,527.8,NA,NA,NA,NA
15819,0,527.794,0.92,1,-0.383596,-0.095023,-0.918599,-0.508922,-0.077347,-0.857331,-0.466,-0.097,167.3,137.8,1614.7,-0.17,0.64,-0.052,NA,527.8,NA,NA,NA,NA
15820,0,527.827,0.88,1,-0.386099,-0.087642,-0.918285,-0.511672,-0.070503,-0.856283,-0.468,-0.089,169.2,137.9,1614.2,-0.159,0.645,-0.054,NA,527.8,NA,NA,NA,NA
15821,0,527.861,0.88,1,-0.393272,-0.088255,-0.915177,-0.517053,-0.070815,-0.853019,-0.475,-0.09,171.6,138,1614.9,-0.161,0.655,-0.052,NA,527.9,NA,NA,NA,NA
15822,0,527.894,0.98,1,-0.39611,-0.084689,-0.914289,-0.520198,-0.067406,-0.851382,-0.479,-0.086,174.2,138.4,1618.3,-0.155,0.66,-0.051,NA,527.9,NA,NA,NA,NA
15823,0,527.927,0.92,1,-0.422146,-0.101403,-0.900838,-0.540862,-0.081511,-0.837152,-0.506,-0.105,173.9,137.7,1606.3,-0.194,0.697,-0.022,NA,527.9,NA,NA,NA,NA
15824,0,527.961,0.98,1,-0.427912,-0.09608,-0.898699,-0.547045,-0.07665,-0.833586,-0.513,-0.099,175,137.7,1600.6,-0.185,0.706,-0.017,NA,528,NA,NA,NA,NA
15825,0,527.994,0.98,1,-0.426579,-0.096277,-0.899312,-0.54561,-0.077096,-0.834485,-0.511,-0.1,178.3,138.3,1606.7,-0.186,0.704,-0.016,NA,528,NA,NA,NA,NA
15826,0,528.028,0.98,1,-0.430427,-0.100267,-0.897039,-0.550881,-0.08062,-0.830681,-0.517,-0.104,179.4,137.8,1600.3,-0.193,0.711,-0.014,NA,528,NA,NA,NA,NA
15827,0,528.061,0.98,1,-0.433825,-0.095513,-0.89592,-0.552118,-0.075727,-0.83032,-0.519,-0.099,182.4,138.1,1608.5,-0.186,0.715,-0.018,NA,528.1,NA,NA,NA,NA
15828,0,528.094,0.98,1,-0.437212,-0.097294,-0.89408,-0.555928,-0.077473,-0.827613,-0.523,-0.101,183.1,137.4,1601.4,-0.19,0.72,-0.014,NA,528.1,NA,NA,NA,NA
15829,0,528.128,0.98,1,-0.441834,-0.095701,-0.891977,-0.559391,-0.075716,-0.825438,-0.528,-0.099,184.4,137,1600.5,-0.19,0.728,-0.013,NA,528.1,NA,NA,NA,NA
15830,0,528.161,0.92,1,-0.445246,-0.095485,-0.890303,-0.560892,-0.074873,-0.824497,-0.531,-0.099,185.8,136.8,1600.7,-0.191,0.733,-0.013,NA,528.2,NA,NA,NA,NA
15831,0,528.194,0.98,1,-0.444962,-0.097323,-0.890245,-0.560883,-0.077198,-0.824288,-0.531,-0.101,187.1,136.7,1600.4,-0.194,0.732,-0.011,NA,528.2,NA,NA,NA,NA
15832,0,528.228,0.92,1,-0.446862,-0.096367,-0.889398,-0.562785,-0.076141,-0.823089,-0.533,-0.1,188.3,136.5,1599,-0.193,0.734,-0.011,NA,528.2,NA,NA,NA,NA
15833,0,528.261,0.92,1,-0.455785,-0.094308,-0.88508,-0.56927,-0.074265,-0.818789,-0.542,-0.099,189.5,137.3,1601.4,-0.195,0.748,-0.005,NA,528.3,NA,NA,NA,NA
15834,0,528.294,0.92,1,-0.462257,-0.08216,-0.882932,-0.574691,-0.060376,-0.81614,-0.548,-0.084,189.3,137.2,1595.7,-0.172,0.761,-0.023,NA,528.3,NA,NA,NA,NA
15835,0,528.328,0.92,1,-0.477341,-0.043569,-0.877637,-0.5871,-0.022686,-0.809196,-0.563,-0.039,187,137.3,1583.4,-0.105,0.791,-0.049,NA,528.3,NA,NA,NA,NA
15836,0,528.361,0.85,1,-0.495356,-0.005198,-0.868675,-0.598889,0.015547,-0.800681,-0.58,0.006,185,139.3,1585.1,-0.033,0.828,-0.083,NA,528.4,NA,NA,NA,NA
15837,0,528.395,0.85,1,-0.513211,0.024143,-0.857923,-0.61126,0.047601,-0.789997,-0.599,0.044,183.1,143.5,1592.3,0.035,0.866,-0.131,NA,528.4,NA,NA,NA,NA
15838,0,528.428,0.85,1,-0.526999,0.049957,-0.848397,-0.619869,0.077604,-0.780859,-0.613,0.078,184.3,150.6,1618.2,0.105,0.9,-0.191,NA,528.4,NA,NA,NA,NA
15839,0,528.461,0.72,0,0,0,0,0,0,0,0,0,187.4,158.7,1644.3,0.186,0.92,-0.235,NA,528.5,NA,NA,NA,NA
15840,0,528.495,0.85,1,-0.584589,0.112344,-0.803514,-0.654567,0.13877,-0.743159,-0.675,0.161,190.3,169.5,1686.8,0.345,1.048,-0.391,NA,528.5,NA,NA,NA,NA
15841,0,528.528,0.98,1,-0.586213,0.108662,-0.802836,-0.652671,0.131428,-0.746155,-0.675,0.154,193.7,173.9,1691.7,0.333,1.047,-0.372,NA,528.5,NA,NA,NA,NA
15842,0,528.561,0.98,1,-0.589623,0.107751,-0.800459,-0.658458,0.125839,-0.742023,-0.68,0.15,195.3,176.4,1681.6,0.342,1.066,-0.37,NA,528.6,NA,NA,NA,NA
15843,0,528.595,0.98,1,-0.59013,0.130392,-0.796709,-0.656639,0.143574,-0.740413,-0.681,0.176,196,180.5,1683,0.411,1.065,-0.424,NA,528.6,NA,NA,NA,NA
15844,0,528.628,0.98,1,-0.586123,0.147032,-0.796769,-0.652351,0.157474,-0.741377,-0.678,0.195,193.5,180.7,1655.5,0.463,1.055,-0.465,NA,528.6,NA,NA,NA,NA
15845,0,528.661,0.98,1,-0.579585,0.145246,-0.801863,-0.647792,0.1588,-0.745082,-0.671,0.194,193.4,182.8,1652.7,0.454,1.037,-0.471,NA,528.7,NA,NA,NA,NA
15846,0,528.695,0.98,1,-0.580424,0.15226,-0.799953,-0.64695,0.166932,-0.744036,-0.672,0.204,189.4,181,1622.1,0.473,1.033,-0.503,NA,528.7,NA,NA,NA,NA
15847,0,528.728,0.98,1,-0.578996,0.156119,-0.800244,-0.645147,0.17011,-0.744881,-0.67,0.208,189.6,182.9,1624.5,0.484,1.028,-0.512,NA,528.7,NA,NA,NA,NA
15848,0,528.762,0.98,1,-0.575332,0.164613,-0.801184,-0.641242,0.177171,-0.746605,-0.666,0.217,186.7,181.2,1607.5,0.495,1.018,-0.513,NA,528.8,NA,NA,NA,NA
15849,0,528.795,0.98,1,-0.570639,0.171423,-0.80311,-0.637516,0.183955,-0.748154,-0.662,0.225,189.3,186.2,1635.4,0.517,1.014,-0.534,NA,528.8,NA,NA,NA,NA
15850,0,528.828,0.98,1,-0.56851,0.172954,-0.804291,-0.634248,0.184631,-0.75076,-0.658,0.226,191.3,190.2,1660.5,0.522,1.009,-0.534,NA,528.8,NA,NA,NA,NA
15851,0,528.862,0.98,1,-0.543609,0.197333,-0.815812,-0.614059,0.205581,-0.762016,-0.633,0.25,194,194.6,1681,0.547,0.968,-0.525,NA,528.9,NA,NA,NA,NA
15852,0,528.895,0.98,1,-0.53652,0.213071,-0.816546,-0.607661,0.218474,-0.763556,-0.627,0.267,192.6,194.1,1673.8,0.587,0.958,-0.537,NA,528.9,NA,NA,NA,NA
15853,0,528.928,0.98,1,-0.52131,0.233157,-0.820898,-0.595349,0.234248,-0.768562,-0.612,0.286,193.9,195.8,1681,0.61,0.931,-0.529,NA,528.9,NA,NA,NA,NA
15854,0,528.962,0.98,1,-0.519738,0.23488,-0.821403,-0.593441,0.237408,-0.769068,-0.611,0.289,189.8,191.4,1648.2,0.624,0.929,-0.545,NA,529,NA,NA,NA,NA
15855,0,528.995,0.98,1,-0.526591,0.256642,-0.810455,-0.599794,0.253361,-0.758983,-0.623,0.314,192.7,196,1673.2,0.703,0.946,-0.581,NA,529,NA,NA,NA,NA
15856,0,529.029,0.98,1,-0.537723,0.255644,-0.80343,-0.608361,0.25092,-0.752952,-0.635,0.315,194.7,197.7,1682.3,0.715,0.964,-0.597,no_look,529,NA,NA,NA,NA
15857,0,529.062,0.98,1,-0.536673,0.249152,-0.806167,-0.608778,0.248306,-0.75348,-0.633,0.309,196.4,199.3,1697.3,0.702,0.966,-0.595,NA,529.1,NA,NA,NA,NA
15858,0,529.095,0.98,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.1,NA,NA,NA,NA
15859,0,529.129,0.98,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.1,NA,NA,NA,NA
15860,0,529.162,0.98,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.2,NA,NA,NA,NA
15861,0,529.195,0.98,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.2,NA,NA,NA,NA
15862,0,529.229,0.98,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.2,NA,NA,NA,NA
15863,0,529.262,0.85,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.3,NA,NA,NA,NA
15864,0,529.295,0.85,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.3,NA,NA,NA,NA
15865,0,529.329,0.85,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.3,NA,NA,NA,NA
15866,0,529.362,0.85,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.4,NA,NA,NA,NA
15867,0,529.396,0.85,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.4,NA,NA,NA,NA
15868,0,529.429,0.82,1,-0.534251,0.238045,-0.811117,-0.605493,0.239935,-0.758821,-0.628,0.296,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.4,NA,NA,NA,NA
15869,0,529.462,0.02,0,0,0,0,0,0,0,0,0,200.4,202.5,1721.8,0.68,0.965,-0.594,NA,529.5,NA,NA,NA,NA
15870,0,529.496,0.85,1,-0.463463,0.187215,-0.866113,-0.553897,0.213424,-0.804766,-0.547,0.235,231.1,221.5,1912,0.447,0.813,-0.535,NA,529.5,NA,NA,NA,NA
